,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000026415,54.672605149380374,0.05924781793172083,0.3012490539555226,0.19667387217909196,0.8440827577129804,0.9968463747682587,Fcamr
ENSMUSG00000026417,176.52366223505246,-0.18344136551939372,0.5559786979143917,-0.3299431546703604,0.7414429149295345,0.9939299811217917,Pigr
ENSMUSG00000026418,7.386028256371412,0.1514043562006983,0.6198946555912647,0.24424207377023857,0.8070433433964735,0.9968463747682587,Tnni1
ENSMUSG00000026420,16.45840973012802,-8.048695839074005,227.31058163630243,-0.03540836410313683,,,Il24
ENSMUSG00000026421,1081.523947640913,-0.2093379853650447,0.3409184636981494,-0.6140412082532245,0.5391880967354826,0.9667673476288832,Csrp1
ENSMUSG00000026425,1723.2282458210723,0.00025786847572884403,0.23406703636260914,0.0011016864217025522,0.9991209815910901,0.9996348571877938,Srgap2
ENSMUSG00000026426,389.1343920615358,0.1104812060636974,0.22447307178063286,0.4921802209383297,0.6225919455672424,0.9840498463525662,Arl8a
ENSMUSG00000026427,492.0831348203272,-0.10818161431488488,0.13824303132246588,-0.782546601300577,0.43389340938478416,0.9478668236504502,Eif2d
ENSMUSG00000026429,53.203083011333874,0.14876332464444111,0.47596353973237565,0.31255193355375,0.7546211010868067,0.9957049935561091,Ube2t
ENSMUSG00000026430,1366.9688567445519,0.04215397806190009,0.22568907485930173,0.1867789926835385,0.8518339184604022,0.9968463747682587,Rassf5
ENSMUSG00000026433,213.75035635583453,0.01328510779994129,0.16570110235164365,0.08017513227973712,0.9360979680448038,0.9968463747682587,Rab29
ENSMUSG00000026434,2821.5337455335994,0.11375651883200502,0.1451970499667208,0.783463017038418,0.43335526306545014,0.9478668236504502,Nucks1
ENSMUSG00000026435,97.27642087535293,0.27962136845798996,0.37632482038637344,0.7430319588564531,0.4574623318012704,0.9552129739226253,Slc45a3
ENSMUSG00000026436,754.5808129319602,0.05333264945176069,0.18371486627374292,0.29030121804238085,0.771585807089987,0.9967563901461595,Elk4
ENSMUSG00000026437,134.44265413650942,-0.19190684638478894,0.3940308734376793,-0.48703505060534635,0.6262334921088386,0.9846515509527402,Cdk18
ENSMUSG00000026439,484.98420721421996,-0.15028368415736598,0.09961160246519443,-1.5086965819054765,0.1313763394442803,0.7406949310910429,Rbbp5
ENSMUSG00000026442,17.055965318343244,-2.2025293652711353,1.0668377818366768,-2.0645400854469576,0.038966537319486697,0.5338101998787227,Nfasc
ENSMUSG00000026443,12.026615078438505,-0.09715129230690732,0.5965743864716141,-0.16284858101518565,0.8706376566603587,0.9968463747682587,Lrrn2
ENSMUSG00000026447,744.920185674329,-0.16052168440364692,0.2592996048513231,-0.6190587312914985,0.5358776688294626,0.9667673476288832,Pik3c2b
ENSMUSG00000026450,1115.380620222775,0.12891709851947988,0.3060769296589299,0.42119181822405183,0.6736150183553189,0.986506887136214,Chit1
ENSMUSG00000026455,509.0439352632554,0.12351036673030766,0.13303581127760955,0.928399395201756,0.3532004321418156,0.9203081294441453,Klhl12
ENSMUSG00000026456,862.796943142643,-0.19358997737241404,0.16608257797002987,-1.165624833974747,0.24376616263944506,0.8512198411215971,Cyb5r1
ENSMUSG00000026457,7605.384905211776,0.04765950812234055,0.1408583523669252,0.33835060059620164,0.7350989960580252,0.9935206204287336,Adipor1
ENSMUSG00000026458,150.35664870924114,0.2692036846284995,0.3527486161136741,0.7631601438848677,0.44536789495370455,0.9533524843147184,Ppfia4
ENSMUSG00000026463,64.70858682561975,-0.8321901477615192,0.3915479746351538,-2.1253848868378333,0.03355451031141073,0.5201912342951999,Atp2b4
ENSMUSG00000026466,1300.5039036862404,-0.43613441508462636,0.2388459487466948,-1.8260071706184287,0.06784918173958046,0.62215643619385,Tor1aip1
ENSMUSG00000026469,1354.8866224163373,-0.09569833131905403,0.205209159225112,-0.4663453214292161,0.6409683430427775,0.9855349476441844,Xpr1
ENSMUSG00000026470,1347.3752219275946,0.05487303873474161,0.10922631524894998,0.5023792902806828,0.6154007439407421,0.9840498463525662,Stx6
ENSMUSG00000026471,2018.6462777133897,-0.2190138468581915,0.23814745004124982,-0.9196564851744405,0.3577522990304165,0.9230154343758387,Mr1
ENSMUSG00000026473,25104.35597386679,-0.2857530426144644,0.2674512889421482,-1.068430231705763,0.28532648606268673,0.8869468914455346,Glul
