,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000339,341.40337771946974,0.05877114695696273,0.160984488385975,0.3650733530056234,0.7150566513801507,0.9997037214737662,Rtca
ENSMUSG00000000340,305.8167820209992,0.07979453861280872,0.1320120235735941,0.6044490225416842,0.5455451516727078,0.9997037214737662,Dbt
ENSMUSG00000000346,5632.215932462952,0.023994338591362716,0.07970445979912037,0.3010413551743001,0.7633829594780557,0.9997037214737662,Dazap2
ENSMUSG00000000355,286.9921381682118,0.0397458414456883,0.12932187621727917,0.3073404330981839,0.7585842627866071,0.9997037214737662,Mcts1
ENSMUSG00000000365,9.592700296455408,-1.2435438799037286,1.0616822342781143,-1.1712957415636427,0.241479922544394,0.9997037214737662,Rnf17
ENSMUSG00000000374,1103.5521760118268,0.07254478878647451,0.16017955868867992,0.4528966703390059,0.6506231486683869,0.9997037214737662,Trappc10
ENSMUSG00000000378,324.8967629582349,-0.16355450138771874,0.23581472793717562,-0.6935720377536894,0.4879506346076916,0.9997037214737662,Ccm2
ENSMUSG00000000384,255.5085518878166,0.0027800074984086474,0.28557305572492075,0.009734838223275866,0.9922328455583466,0.9998207566700792,Tbrg4
ENSMUSG00000000385,1059.3149493718895,0.05564763385946678,0.2306069537273648,0.24130943564371535,0.8093152983616474,0.9997037214737662,Tmprss2
ENSMUSG00000000392,14.053747655013074,0.3662679166101921,0.5185798998396999,0.7062902297667351,0.48000766807719164,0.9997037214737662,Fap
ENSMUSG00000000399,1421.2994764775626,0.005823622492522633,0.12997981974029785,0.044804051153158546,0.9642634959841735,0.9997037214737662,Ndufa9
ENSMUSG00000000402,80.99712213931139,-0.35752336846155447,0.6187901695783942,-0.5777780353316684,0.563413986348076,0.9997037214737662,Egfl6
ENSMUSG00000000416,8.685960069461624,-0.5725526147089468,0.8784603832827137,-0.6517682818767285,0.5145506660343235,0.9997037214737662,Cttnbp2
ENSMUSG00000000420,1619.660911631658,-0.157999383828068,0.18297627676516662,-0.8634965505984463,0.38786451514332,0.9997037214737662,Galnt1
ENSMUSG00000000439,415.1893839208436,-0.0547726333678835,0.1751424589311284,-0.312731896663743,0.7544843601657895,0.9997037214737662,Mkrn2
ENSMUSG00000000441,1459.7082046060784,0.08395036824398693,0.09624548292820663,0.8722525534690171,0.3830706152820855,0.9997037214737662,Raf1
ENSMUSG00000000486,21.320819417309487,-1.2158092760678814,0.44281349214410776,-2.7456464124002173,0.006039181338281724,0.8595041470157844,Septin1
ENSMUSG00000000489,51.769697505244054,0.21420264490292626,0.510322420980273,0.4197398274045389,0.674675526754166,0.9997037214737662,Pdgfb
ENSMUSG00000000530,31.660282013409166,0.08976356980230724,0.4280110264316547,0.2097225638102592,0.8338842137794621,0.9997037214737662,Acvrl1
ENSMUSG00000000531,14.348407810889594,0.7646993615566103,0.7929814360342449,0.9643345062160912,0.3348782462976302,0.9997037214737662,Tamalin
ENSMUSG00000000532,2100.7346586767726,-0.10764901719109267,0.19830255578618655,-0.5428523942331929,0.5872314355262888,0.9997037214737662,Acvr1b
ENSMUSG00000000538,1319.7027095242977,0.02333089882222586,0.154190045186814,0.1513126142090337,0.8797291191509056,0.9997037214737662,Tom1l2
ENSMUSG00000000544,31.939915033885296,-0.6257524086425845,0.43852435464650286,-1.4269501842081436,0.15359425412828767,0.9997037214737662,Gpa33
ENSMUSG00000000552,160.15967062845172,0.08433776380481312,0.31421986847247524,0.26840366338006044,0.7883886199680028,0.9997037214737662,Zfp385a
ENSMUSG00000000555,40.49533218350432,0.6355223118277231,0.7956931421899507,0.7987027638300406,0.4244627838109044,0.9997037214737662,Itga5
ENSMUSG00000000561,853.1133176715011,-0.013988868789593224,0.197803400579762,-0.07072107329091326,0.9436197487680433,0.9997037214737662,Wdr77
ENSMUSG00000000563,3279.887661733848,0.0563382429035217,0.07918060963120048,0.711515649676459,0.4767647565281119,0.9997037214737662,Atp5pb
ENSMUSG00000000567,388.9814966253723,0.2742121044116988,0.34294504881427074,0.7995802982424868,0.42395400609511624,0.9997037214737662,Sox9
ENSMUSG00000000568,2451.034995175064,-0.21553874897663838,0.17570117891856274,-1.2267347908720652,0.21992228691516247,0.9997037214737662,Hnrnpd
ENSMUSG00000000579,321.16877370235875,-0.20682759074324433,0.29310153065180417,-0.7056516910140238,0.48040477020931915,0.9997037214737662,Dynlt1c
ENSMUSG00000000581,672.1636943248213,0.020858491318408962,0.07687442786538067,0.27133198773115413,0.7861357062593887,0.9997037214737662,C1d
ENSMUSG00000000594,1102.5862172699656,-0.17962738677715157,0.3248874078930531,-0.5528911937278947,0.5803379179228534,0.9997037214737662,Gm2a
ENSMUSG00000000600,744.5842055504982,-0.10570941919967297,0.16070759266842533,-0.6577748906846889,0.5106827912513909,0.9997037214737662,Krit1
ENSMUSG00000000605,709.4706688713155,0.18871064164773124,0.12344262962276424,1.5287315429396102,0.12633100928155652,0.9997037214737662,Clcn4
ENSMUSG00000000617,2.724984425318438,1.6386824022334878,2.0886050098234996,0.7845822424662129,0.43269854485177073,0.9997037214737662,Grm6
ENSMUSG00000000628,507.979946315837,0.12818107238765886,0.3358657560987876,0.38164376707090425,0.7027256156530591,0.9997037214737662,Hk2
ENSMUSG00000000631,3799.1515547666936,0.046121399482272944,0.12234857364114926,0.37696720206602413,0.7061979788856625,0.9997037214737662,Myo18a
ENSMUSG00000000673,8.898129065595308,-1.235550243050687,0.8232774438627488,-1.50077018660148,0.13341501232169026,0.9997037214737662,Haao
ENSMUSG00000000682,10.126368363982943,0.5256371836533996,1.1052398659636353,0.47558652184076594,0.6343689794403005,0.9997037214737662,Cd52
ENSMUSG00000000693,18.437845965644915,-0.36763042663337636,0.6566310107004067,-0.5598736895493818,0.5755655960394314,0.9997037214737662,Loxl3
ENSMUSG00000000708,723.719804450536,0.11481355224814936,0.18831379583153843,0.6096927298457686,0.5420653714114181,0.9997037214737662,Kat2b
ENSMUSG00000000711,2415.9798681729058,-0.03797768661672548,0.14084213601263618,-0.2696471928920346,0.7874316899684666,0.9997037214737662,Rab5b
ENSMUSG00000000724,572.4563807923822,-1.4280961820830913,1.9547033408444678,-0.7305948438529437,0.46502666238387147,0.9997037214737662,Cryba1
ENSMUSG00000000730,12.326150610757999,-0.3991393162223623,0.5145741222767549,-0.7756692358650948,0.43794430884817137,0.9997037214737662,Dnmt3l
ENSMUSG00000000732,946.0877433114522,-0.14539057949957132,0.2556494027411242,-0.5687108123103921,0.5695524089756485,0.9997037214737662,Icosl
