Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Regulation of T Cell Differentiation in Thymus (GO:0033081);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;ADAM8
gs_ind_0;Regulation of Thymocyte Apoptotic Process (GO:0070243);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;ADAM8
gs_ind_0;Regulation of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092);2/35;0.021560073042885736;0.241429798655155;11.584177557806822;44.44747156205883;"FST;TWSG1"
gs_ind_0;Regulation of Transmembrane Transport (GO:0034762);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;STK39
gs_ind_0;Negative Regulation of Viral Genome Replication (GO:0045071);2/48;0.038720122593061915;0.241429798655155;8.338347540252938;27.111268591868672;"SLPI;HMGA2"
gs_ind_0;Negative Regulation of Viral Life Cycle (GO:1903901);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;TRIM15
gs_ind_0;Endochondral Bone Morphogenesis (GO:0060350);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;DLX5
gs_ind_0;Endochondral Ossification (GO:0001958);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;DLX5
gs_ind_0;Endocytosis Involved in Viral Entry Into Host Cell (GO:0075509);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;CAV1
gs_ind_0;Cellular Response to Lipid (GO:0071396);4/234;0.0657820236832715;0.241429798655155;3.053920049581655;8.310964513484965;"GNAI1;SERPINE1;CCL2;PPBP"
