Gene ID;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
ENSMUSG00000021700;3263.319189855103;-0.21013293836553568;0.0834356532424716;-2.518502944477108;0.011785489812281913;0.4044192851522546
ENSMUSG00000021701;433.29558098036483;-0.0006417122885863559;0.1266232998409343;-0.00506788473679396;0.9959564303213981;0.9992085132244042
ENSMUSG00000021702;251.27461578374724;-0.9189914506381642;0.2832916403707341;-3.243976593998719;0.0011787343185883277;0.23113588923547201
ENSMUSG00000021703;2869.819681179244;-0.030079226116828065;0.079280246790997;-0.37940379015373893;0.7043880364583484;0.953316710863942
ENSMUSG00000021704;1126.272831177288;-0.149042129194162;0.12400017800479687;-1.2019509293639592;0.22938254059378704;0.7703847969504656
ENSMUSG00000021706;405.96238832405;0.023222227686142443;0.10860014366949651;0.2138323845759799;0.8306777697500586;0.978057077537745
ENSMUSG00000021707;158.24058237834592;-0.29467239617232405;0.12743735986748025;-2.31229206630417;0.020761593604205097;0.4780139365758599
ENSMUSG00000021708;866.9669760203001;-0.17401797829734983;0.18317499674636994;-0.9500094520995176;0.34210744985555674;0.8352665316951221
ENSMUSG00000021709;1016.6901358991472;0.0783654792360647;0.1490636466897946;0.5257182483878536;0.5990839828685772;0.9259570507535106
ENSMUSG00000021710;233.4161423937572;0.05562409280034352;0.09816863749270507;0.5666177530932621;0.570973910736333;0.9173544549237587
ENSMUSG00000021711;1047.8743681873477;-0.07301645654262129;0.07477698548850491;-0.9764562728173328;0.32883840695071787;0.8294147646189359
ENSMUSG00000021712;953.5886383555335;-0.08844006811818761;0.07877729250013706;-1.1226594023656467;0.2615821763023871;0.7969758065631366
ENSMUSG00000021713;122.90016728365896;0.12478278859497384;0.1292935693817208;0.9651121025715556;0.3344886657331;0.8333319134408873
ENSMUSG00000021714;17.152668294662536;0.1609735055213533;0.36827752027542116;0.4370983746196812;0.6620400060187653;
ENSMUSG00000021715;371.3868110982824;-0.06884125639401904;0.0800511728318624;-0.8599656189748973;0.38980799485954865;0.8543009315972137
ENSMUSG00000021716;172.07733277137797;-0.0073361746053017506;0.13931948777056738;-0.052657203401314766;0.9580050384263274;0.996373284296139
ENSMUSG00000021719;8543.104808498423;-0.21141764948022146;0.11163910695214392;-1.8937597697807578;0.058256903804351355;0.6176663147393124
ENSMUSG00000021720;258.5925809493354;-0.003625652844967228;0.10621153874403313;-0.03413614836806904;0.9727685830434663;0.9970986701600095
ENSMUSG00000021721;115.60046375060934;0.23154403930455547;0.15339072449466604;1.509504828713467;0.13116982224879392;0.7010968110413002
ENSMUSG00000021725;444.87044605682263;-0.17009317108463884;0.07653276143542774;-2.222488355240519;0.026250320129560013;0.5035407192958491
ENSMUSG00000021728;3735.4976495812493;-0.007810986615492795;0.09138186946403087;-0.08547632764907818;0.931882714383822;0.9952050444649846
ENSMUSG00000021730;2544.218607257404;-0.03397228936607663;0.056217484590106774;-0.6043011282659758;0.5456434563586732;0.9096586047153759
ENSMUSG00000021731;442.58747225406813;-0.048737821500841404;0.07784834737544744;-0.6260610937029707;0.5312748700292438;0.906721798314514
ENSMUSG00000021732;11.261840003444041;0.6523415284043644;0.5642719574870608;1.1560764623312387;0.24764988274923205;
ENSMUSG00000021733;218.85263697220876;-0.1633967483672716;0.13860580833211592;-1.1788593157348333;0.23845420033973663;0.7767687923505
ENSMUSG00000021737;2288.883458850883;-0.08078620224965458;0.07779896734652063;-1.0383968451641352;0.2990853377296684;0.8151760067742929
ENSMUSG00000021738;422.37550983260445;-0.11554335859440383;0.08789830378127529;-1.3145118122179016;0.18867402565553448;0.7513215529484133
ENSMUSG00000021747;162.51776636391315;-0.18744937019542698;0.11796064285568615;-1.5890840000317208;0.11204142954091618;0.6805676091387405
ENSMUSG00000021748;3411.3574381006983;-0.13514413498180802;0.0853205328793912;-1.58395793393423;0.11320329218082159;0.6830464907107653
ENSMUSG00000021750;398.72085223155955;0.003309536406548595;0.23643805811292928;0.013997477533705128;0.9888319934769565;0.9983313456925588
ENSMUSG00000021752;702.4338899286998;-0.028066908406885176;0.09687810247042059;-0.2897136472656939;0.7720353148819079;0.9673424624090262
ENSMUSG00000021754;504.1770149928122;0.0011169645426204048;0.08791597235949501;0.012704910298359129;0.9898632209315568;0.9984719535674201
ENSMUSG00000021756;6470.535546663167;-0.010089054871843696;0.08044287949717635;-0.1254188678340118;0.9001919516814457;0.991211449306579
ENSMUSG00000021758;48.98400486165593;-0.24242788148838723;0.24006630106402255;-1.0098372008645016;0.31257329387819777;
ENSMUSG00000021759;1844.2573603690428;-0.0781481138322018;0.07696026247636033;-1.0154346063490407;0.3098987037969072;0.8217544540388076
ENSMUSG00000021760;491.34842868492984;0.11741907969529526;0.11669565826867881;1.0061992145838952;0.3143197499130065;0.8229218705833463
ENSMUSG00000021763;106.4173495804056;-0.3979193192549394;0.16101872949027723;-2.4712610794694347;0.013463748417969584;0.4111283973845419
ENSMUSG00000021764;1292.1414630499694;0.02018328081224057;0.08025716505648292;0.2514826034290658;0.8014410105611088;0.9732895935165338
ENSMUSG00000021765;26.333400762259938;-0.23200499735697025;0.3244248808406031;-0.7151270172492081;0.47453056093947577;
ENSMUSG00000021767;515.6275939199833;-0.1488871434759982;0.08338334353892653;-1.7855741585427312;0.07416823409572654;0.6439024591877911
ENSMUSG00000021770;1120.2838704574194;-0.0942745434162743;0.07343523976368518;-1.2837779752561582;0.19921965206073;0.7585669589805776
ENSMUSG00000021771;4092.700898355511;0.02504344964456127;0.05233344034601995;0.47853627583010355;0.6322685614842392;0.9357298296892557
ENSMUSG00000021772;2161.577467661386;-0.11011628055752672;0.09346369176627828;-1.1781717421658353;0.23872814553313715;0.7767687923505
ENSMUSG00000021773;221.16457374557544;0.050208802675285484;0.13572497607400677;0.3699304588413272;0.711434305949053;0.9539922365960262
ENSMUSG00000021774;1351.1816175979823;0.008983846615334027;0.066186649010473;0.1357350273755735;0.8920307561259646;0.9902994088621371
ENSMUSG00000021775;1996.566646709374;-0.04420576204127755;0.11500590467022005;-0.3843781949112768;0.700698159479874;0.9526121617001376
ENSMUSG00000021779;101.71211727452055;0.10505862377827621;0.21989228495550697;0.47777312332505795;0.6328116924918412;0.9357298296892557
ENSMUSG00000021782;587.4956508530141;-0.07017739798422767;0.10193685917619932;-0.6884398690656638;0.4911758243268025;0.8966625077974718
ENSMUSG00000021785;1001.4913220967132;-0.17068131967795022;0.07118905552994774;-2.39757808847665;0.01650386275699577;0.4519871902827413
ENSMUSG00000021786;234.5150530408455;-0.051888349034247966;0.09617992534277264;-0.5394925068752621;0.5895470659069012;0.9239029684607701
ENSMUSG00000021791;11.841633729665439;0.1868892525424281;0.5055614305487577;0.36966675313734004;0.7116308068200935;
ENSMUSG00000021792;1263.2587771059132;0.13367983091349395;0.0867430254601781;1.5411017797028943;0.12329201679807397;0.6932134619266804
ENSMUSG00000021794;4206.044333254271;0.029724523017550988;0.050250046086006625;0.5915322538545595;0.5541638506730706;0.9135846946473972
ENSMUSG00000021796;1569.2502027118414;-0.11016981973534802;0.044877268012491985;-2.4549136927114477;0.014091841679181493;0.4233057129410378
ENSMUSG00000021798;431.15566806230817;-0.06884216242401281;0.15792977919978543;-0.43590361977854486;0.6629066587261874;0.9435667924267418
ENSMUSG00000021799;8.681029315972802;-0.30711719672616344;0.47780478409133964;-0.6427671026991084;0.5203752323332855;
ENSMUSG00000021803;527.6770382494523;0.017082192966356248;0.12270029017901163;0.13921884733470846;0.8892772155156577;0.9899429998887777
ENSMUSG00000021806;416.22450174955594;0.02060017923551808;0.12540561693598537;0.1642683935443949;0.8695198619703571;0.9880130853438795
ENSMUSG00000021807;1573.3303176706183;-0.015686948425706913;0.059879032886449024;-0.26197731776087124;0.7933389294350636;0.9716379237511845
ENSMUSG00000021809;192.14859809920378;-0.03348231463290781;0.1281354774727045;-0.2613040142613136;0.7938580711521497;0.9717874191595083
ENSMUSG00000021810;790.8755492111446;-0.1296738226436488;0.06498889538100602;-1.9953227683501746;0.04600768820616425;0.5777478473529906
ENSMUSG00000021811;488.6532561568741;-0.06177709683167568;0.09116829324648218;-0.6776160289044285;0.4980151803418843;0.898151127969011
ENSMUSG00000021814;3804.3884244518626;-0.02873622229674838;0.06594106193484908;-0.435786465270157;0.6629916647263756;0.9435667924267418
ENSMUSG00000021815;13.674718353839381;1.1024354954084976;0.7761412384371983;1.4204057725734434;0.1554895832201206;
ENSMUSG00000021816;3284.6105466917193;0.0009053436874870013;0.056774267421060294;0.015946373746623915;0.987277173796931;0.9981761367946816
ENSMUSG00000021819;2133.123562016832;-0.07027109505424133;0.04599805551431098;-1.527697079116279;0.12658776567323562;0.6932134619266804
ENSMUSG00000021820;5909.641671396822;-0.009792369048576239;0.08104826656757493;-0.12082144952985192;0.9038324602954408;0.9919797744536545
ENSMUSG00000021822;97.74185491394576;0.0555673377134955;0.1832399264662943;0.30324907232331116;0.761700054228435;
ENSMUSG00000021823;1788.4158107239325;0.0002225448162914444;0.0608336730734516;0.0036582505222517154;0.9970811448991552;0.9992468294015426
ENSMUSG00000021824;1692.8041162414409;-0.0024193614007039705;0.052299029448418265;-0.04626015867254573;0.9631028940658017;0.996373284296139
ENSMUSG00000021830;1566.0316331286722;0.016180107062670708;0.06946535926980912;0.23292339135288787;0.8158208942689574;0.9751140351109073
ENSMUSG00000021831;1029.3095934599687;0.05242702358012036;0.07317002952631663;0.7165095315598341;0.4736767841473033;0.8892861535125738
ENSMUSG00000021832;3573.771379869669;-0.11306529022644671;0.057970685093081134;-1.950387338788604;0.05112996979262357;0.5920596121807161
ENSMUSG00000021835;46.16557411384404;0.39455719913517145;0.39555638993551584;0.9974739611702208;0.31853450673714345;
ENSMUSG00000021838;296.57078479929146;-0.39836377049611676;0.23652528473147702;-1.684233340838685;0.09213658216907822;0.6683769470986894
ENSMUSG00000021840;1352.8033284442477;-0.0649279751141723;0.0551543580578915;-1.177204801223906;0.23911377279106227;0.7772681107000737
ENSMUSG00000021843;1851.8948628087721;-0.048389613831037195;0.057531639622535546;-0.8410956848878447;0.4002943323134277;0.8590502554856536
ENSMUSG00000021846;974.2039380076886;-0.4473406365460497;0.14847847497274827;-3.012831567862982;0.002588225246881123;0.26228954646558733
ENSMUSG00000021852;144.86789207033556;-0.00025273016605846375;0.15570203270486568;-0.001623165489030677;0.9987049018853663;0.9995714571147678
ENSMUSG00000021866;1335.4656464453642;-0.031566773810610925;0.06581304885751331;-0.4796430853546031;0.6314812043004636;0.9356629019403786
ENSMUSG00000021868;325.2589844507216;0.18418319361579702;0.1145059026367861;1.6085039231560665;0.10772485767300148;0.6799752840598666
ENSMUSG00000021870;1749.5397551537237;-0.1009613743472283;0.061502000389676965;-1.64159496776587;0.10067397124775689;0.6720180395528168
ENSMUSG00000021871;85.09794300769117;0.3738231399150925;0.3134639299593741;1.1925555197484479;0.2330434948195037;
ENSMUSG00000021876;303.58472943750763;-0.08748429986181086;0.1791804784063168;-0.48824682599310837;0.6253750205214075;0.9342848099012537
ENSMUSG00000021877;1939.4921765258762;0.06245054300271558;0.07151247955475931;0.873281745948905;0.3825095276155437;0.8528395475328797
ENSMUSG00000021880;6.092309551163286;-0.281766811616435;0.6800902540000483;-0.41430796862502167;0.6786485787262144;
ENSMUSG00000021884;181.40787514381148;0.089409146045358;0.1129335192855039;0.7916971560881352;0.4285372809665309;0.8705907234500427
ENSMUSG00000021886;26.549758983622727;0.5339330127916302;0.4748770460229763;1.1243605418776053;0.26086010423019146;
ENSMUSG00000021890;1091.4347742705656;-0.06275865560924537;0.056939407405642815;-1.1022007159671607;0.27037442080047025;0.8022872304734099
ENSMUSG00000021891;303.75996681908913;-0.09573572117148584;0.08477289245634435;-1.1293199795062676;0.25876287556433564;0.7957424072606268
ENSMUSG00000021892;1453.112657699851;-0.08021295366927099;0.1272626504349241;-0.6302945396401906;0.5285018948537222;0.9061843018312632
ENSMUSG00000021893;1192.4348781596511;-0.003736646122708268;0.055191422456512276;-0.06770338498980588;0.946021754664503;0.9952050444649846
ENSMUSG00000021895;501.67474843448963;-0.24750211854175175;0.1691773819722279;-1.4629740433173366;0.14347448162912696;0.7178217580291802
ENSMUSG00000021900;474.23328579508916;0.05342916378483926;0.09405657267177897;0.5680534838462205;0.5699986518392611;0.9173544549237587
ENSMUSG00000021901;2113.0048213709197;-0.05879608320546251;0.06025541429556569;-0.9757809135135168;0.3291730450822815;0.8294147646189359
ENSMUSG00000021902;81.40305354921166;0.22069122098025507;0.16769865438701353;1.31599875852877;0.18817445935559896;
ENSMUSG00000021903;95.5139484040155;-0.10928473393852155;0.2585009270360221;-0.4227634120758597;0.6724678847594177;
ENSMUSG00000021904;1023.0266637084774;-0.34948677091382596;0.08730035349103105;-4.003268680346536;6.247328341947922e-05;0.049513417879288965
ENSMUSG00000021905;787.2954843252369;0.08207302307759655;0.07864825351978323;1.0435453987157115;0.2966957661062616;0.8140207285765341
ENSMUSG00000021906;230.62234638707147;0.09246999435257132;0.1123812299032801;0.8228241889873851;0.4106079790197321;0.8640368845771493
ENSMUSG00000021910;5864.954209671817;0.012213896186281305;0.04865833687185716;0.2510134330823283;0.8018037235185422;0.9734136457837477
ENSMUSG00000021911;785.0255435989689;-0.0904889779688552;0.06861987584277723;-1.3186992377570712;0.187269681719477;0.7501140247074745
ENSMUSG00000021913;866.9645088485328;0.04131062751787036;0.1731721053159858;0.23855243569679524;0.811452651120524;0.9747335450881665
ENSMUSG00000021916;594.752173456702;0.15716830577160273;0.10433840794988673;1.506332220893096;0.13198191067037565;0.7031521786863104
ENSMUSG00000021917;2457.8631073722254;-0.0016770292230626949;0.056374025693899994;-0.029748260877600574;0.9762678223207798;0.9977602407735436
ENSMUSG00000021918;457.0805660223655;-0.11889209287302513;0.0967052990552937;-1.2294268673430768;0.2189118019718208;0.7649644458482135
ENSMUSG00000021928;260.4134292400249;0.11731071346431503;0.10069568491357801;1.1650023887815735;0.24401802590117727;0.7816292912280323
ENSMUSG00000021929;1270.15957309125;-0.07337798764494724;0.07792344106420532;-0.9416677015647599;0.3463627960719762;0.8368734323151721
ENSMUSG00000021930;1296.2535740401233;-0.1886914541708448;0.07479804336963315;-2.522679012315589;0.011646465549336859;0.4044192851522546
ENSMUSG00000021932;180.15405365444886;-0.02150915561306153;0.11164576820933847;-0.192655359518252;0.8472288863503183;0.9822915759831781
ENSMUSG00000021936;1170.2897539526402;-0.08828839839095878;0.10422783362345295;-0.8470712219724431;0.39695542445902554;0.8565919674503112
ENSMUSG00000021938;671.9125905416975;-0.16828340963268107;0.07856387181285988;-2.141994860354315;0.03219389562029374;0.5259719030242185
ENSMUSG00000021939;31818.389923798983;-0.003987492994642814;0.05387551031231097;-0.07401309002045112;0.94099996949947;0.9952050444649846
ENSMUSG00000021943;106.00638337184522;1.559203094012967;0.747491971403994;2.08591283072159;0.036986519829625294;0.5511863427877426
ENSMUSG00000021945;1311.6866318509008;-0.07602322826122523;0.06307213961108236;-1.2053377090107031;0.22807295787465165;0.7703847969504656
ENSMUSG00000021947;130.88828021986384;0.1329489217131712;0.1418490282427728;0.9372564857168483;0.34862664038897506;0.8379156931525497
ENSMUSG00000021948;3647.0507877400632;0.05714616107289265;0.09712089463758632;0.5884023338761212;0.5562622715858083;0.9138662534224139
ENSMUSG00000021950;13.442069088804374;1.8572498671654716;0.8500804274179107;2.1847931175251296;0.028904018915717925;
ENSMUSG00000021951;259.12410099167977;0.14101187677746443;0.09045422220122004;1.5589308419874122;0.11901274959823033;0.68870709309026
ENSMUSG00000021952;425.28418806169776;-0.1702380502452127;0.11696336825883237;-1.4554817698861657;0.14553593350245503;0.7178217580291802
ENSMUSG00000021957;5137.197887899514;-0.0380190248652149;0.0843506139223723;-0.4507261191981807;0.652186955054092;0.9408078169155253
ENSMUSG00000021958;65.71625070150215;-0.19663758635675077;0.17333766255984337;-1.1344192799926751;0.2566187155084273;
ENSMUSG00000021959;1299.9414578664432;-0.05227271862295922;0.0702817481746684;-0.743759510549566;0.4570219795046647;0.8846700006018304
ENSMUSG00000021962;387.8090912577561;-0.01250807296661814;0.10080331345924683;-0.12408394662220061;0.9012488086613814;0.991211449306579
ENSMUSG00000021963;765.9776216533314;0.06435303359374304;0.07260562366450032;0.8863367649193228;0.37543608329612077;0.8518309206150662
ENSMUSG00000021965;9.411078581997716;0.7337250540484437;0.5499599358369415;1.3341427370192782;0.1821570819760686;
ENSMUSG00000021967;324.9950275874902;0.15787022178765572;0.11549880603750654;1.3668558767299266;0.17167048447633104;0.7431462731926775
ENSMUSG00000021969;739.7511540430454;0.10196490032033118;0.09300815343528678;1.0963006634818993;0.27294721914565334;0.8028543148090248
ENSMUSG00000021972;2564.2660551379204;-0.12480173615321924;0.07141588237449957;-1.7475347500261667;0.08054462253909743;0.6574547484217623
ENSMUSG00000021973;615.3804543109786;0.12894259771234243;0.09850841886362728;1.308950028838119;0.1905512783603488;0.7522367007878021
ENSMUSG00000021974;365.73381421510663;-0.1481578254013148;0.16875410078971342;-0.8779509636090925;0.3799703304154606;0.8518856868015232
ENSMUSG00000021975;374.242580449674;0.03742916245399457;0.10112275944612231;0.3701358888840117;0.7112812425938396;0.9539922365960262
ENSMUSG00000021978;2516.1386084486007;-0.021921055021833488;0.06530739248547161;-0.33565962730344934;0.7371275538708189;0.9612324247004762
ENSMUSG00000021981;1935.0200730874828;-0.27191241826892165;0.08997576475497816;-3.022062874479512;0.0025105839518090867;0.26228954646558733
ENSMUSG00000021982;959.2274151517375;-0.09312358755897884;0.06841322538048782;-1.3611927670572697;0.1734527793261601;0.7432697360910315
ENSMUSG00000021983;9457.340266747828;-0.38793865550418005;0.14797231842875488;-2.621697487905234;0.008749305445101033;0.39086868378948536
ENSMUSG00000021986;994.4067416832235;0.05040095886885047;0.07444737870246353;0.6770011214267597;0.4984052428484418;0.898151127969011
ENSMUSG00000021987;7578.349560190221;-0.17041081979131734;0.06438090346126382;-2.646915632270503;0.0081229615790536;0.37792896980066765
ENSMUSG00000021990;1524.566797248869;-0.13112001070971666;0.08088930562383793;-1.6209807921886257;0.10502175815246602;0.675156410523301
ENSMUSG00000021991;1280.4009421152657;-0.18913764433080107;0.11222700705649677;-1.6853130925570021;0.09192818103659292;0.6683769470986894
ENSMUSG00000021993;480.9814602073446;-0.024092920703027668;0.0771674052798875;-0.3122162863406154;0.7548761556191201;0.9663130574330904
ENSMUSG00000021994;504.3173205678847;0.06832757294120284;0.07553024416396803;0.9046385815047946;0.3656568888036663;0.84475566313112
ENSMUSG00000021996;1907.699393768244;-0.010278417583882005;0.0488031504458672;-0.2106097145364191;0.8331918312377053;0.9784134306228698
ENSMUSG00000021998;3314.1400218954327;-0.22949289502875855;0.09982206188884717;-2.2990197826638874;0.021503815988380737;0.48589486713296937
ENSMUSG00000022000;731.803130677948;-0.07258106520356573;0.0906615547199238;-0.8005715920909009;0.4233797020904062;0.8682287198200099
ENSMUSG00000022003;586.4550410903137;-0.04487702853078158;0.07693763590349618;-0.5832909733159903;0.5596974381157497;0.9148177848199348
ENSMUSG00000022008;731.1588781567848;-0.12118392770972775;0.09412120319553945;-1.287530583921295;0.1979094166691393;0.7585669589805776
ENSMUSG00000022009;205.47580127565865;0.06030721197592863;0.12075528051200274;0.49941676852743727;0.6174858084715276;0.9324124624583152
ENSMUSG00000022010;6146.106033873966;0.0832519417251488;0.03964210760936062;2.100088687148679;0.0357210402926589;0.5450293647828313
ENSMUSG00000022012;666.2405758431497;0.0010857027420882385;0.0901452713395051;0.012043923391158978;0.9903905717929449;0.9985179940815273
ENSMUSG00000022013;1042.6564784369996;-0.0003157377876421732;0.10978107423942912;-0.002876067572025747;0.9977052332520837;0.999351325595935
ENSMUSG00000022014;27.035850337719282;0.6507843986235343;0.5097204213061527;1.276747745275551;0.20169131922238126;
ENSMUSG00000022016;3358.0190764445924;-0.15815992681764984;0.09261289980272527;-1.707752668953745;0.08768224479248526;0.6662889032364773
ENSMUSG00000022018;524.752036104329;-0.14304744828833402;0.11084928897391642;-1.2904678921485373;0.19688825286600553;0.7585669589805776
ENSMUSG00000022019;820.3647692871647;-0.16685271805758428;0.08480484901771163;-1.9674903026209838;0.049126712805487464;0.5886139745669559
ENSMUSG00000022020;172.811754561949;-0.2936356537519779;0.14671783603607777;-2.001363035914551;0.04535328112288807;0.5777478473529906
ENSMUSG00000022021;102.80953807640081;-0.5595269432078026;0.22062873325472396;-2.5360565460066717;0.01121086301778677;0.4044192851522546
ENSMUSG00000022022;127.55682603158164;-0.09544646104803989;0.1598826419782489;-0.5969782577212154;0.5505218968664456;0.912433680715078
ENSMUSG00000022023;1690.1474009902329;0.00901665962081617;0.05524468579087859;0.16321315782204893;0.8703506066773443;0.9880130853438795
ENSMUSG00000022024;2383.0895717841327;-0.08423260357864593;0.06504949132176191;-1.294900265430153;0.19535463693149557;0.7570440234133013
ENSMUSG00000022025;261.40523018522384;-0.18534684065526147;0.1480295644188398;-1.2520934002807367;0.2105358322602544;0.7615532724693824
ENSMUSG00000022026;12.09673233369272;2.214231262001581;1.0464789826582563;2.1158869874070585;0.03435442040925718;
ENSMUSG00000022031;1911.0156127902267;-0.09451013386546327;0.06776915160210073;-1.3945893025246845;0.16313972279781996;0.7388775447300882
ENSMUSG00000022032;156.79592623010976;-0.2041537821189582;0.2822586937250374;-0.7232860728741088;0.4695041474232413;0.8891364867061383
ENSMUSG00000022034;6.756373090750283;-0.514976717988713;0.664889466995856;-0.7745298181899499;0.4386175419196964;
ENSMUSG00000022035;573.7018459128916;-0.2165820834136425;0.14133718993482777;-1.5323785870761335;0.12542903836090263;0.6932134619266804
ENSMUSG00000022037;7758.32140632179;0.015437632131485773;0.08435967374593974;0.18299776950273938;0.8547997687453288;0.9833564707766398
ENSMUSG00000022040;131.36461243914974;0.092476308449607;0.14863412363922426;0.6221741426892814;0.5338273665591518;0.906721798314514
ENSMUSG00000022043;2489.161880816835;-0.08889014696871768;0.08140436606793772;-1.0919579779606974;0.274851572029687;0.8033346929185313
ENSMUSG00000022044;719.9259691688799;0.4424425544156104;0.24332884689363637;1.8182905975344978;0.06901972912539224;0.6343566963247705
ENSMUSG00000022048;4390.013972222964;0.18648049434996156;0.1595122570383187;1.1690668655335021;0.24237669243528048;0.779647280323748
ENSMUSG00000022051;2509.590980482317;-0.08820888818908601;0.06043042063269423;-1.459676885673753;0.14437889738470067;0.7178217580291802
ENSMUSG00000022052;1431.1085428636404;-0.016670504109657758;0.0883679125840799;-0.18864883895267057;0.8503680520586423;0.982621696099949
ENSMUSG00000022053;165.9316412796173;0.0838366968623235;0.2120253941954568;0.39540875365635764;0.6925412498409951;0.9520275672644355
ENSMUSG00000022054;60202.26981865406;-0.3457688117134717;0.10691497910873009;-3.234053961342804;0.001220463937124325;0.23113588923547201
ENSMUSG00000022055;79235.41308894278;-0.22149236225974342;0.08716001328179665;-2.541215333958675;0.011046786087525396;0.4044192851522546
ENSMUSG00000022056;10.600139120035308;-0.480156972954474;0.5731350103905423;-0.8377728881494926;0.4021582682934215;
ENSMUSG00000022064;191.36748616278726;-0.03361668054317019;0.11903307232279338;-0.28241462550851937;0.7776256017136595;0.9684011534541347
ENSMUSG00000022066;1240.3135906924533;-0.3583436278733933;0.16500344163689676;-2.1717342639552757;0.029875712507639502;0.5223379262513612
ENSMUSG00000022070;69.24157261739734;-0.0681948835794136;0.18563115473501055;-0.3673676634547803;0.7133447886943658;
ENSMUSG00000022074;20.635113476064475;0.04614182321321657;0.4059484985001821;0.11366422928941039;0.9095039695887082;
ENSMUSG00000022075;1455.987884655791;-0.02360738670333712;0.07382270961306105;-0.31978488499100544;0.7491314064749355;0.9649928696783048
ENSMUSG00000022076;14.744407521560078;0.7141065353745008;0.8031310147233847;0.8891532294023712;0.37392073493133493;
ENSMUSG00000022089;433.80240029980195;-0.008320423653177927;0.09070299381121734;-0.09173262428906653;0.926910476229053;0.9942208334706172
ENSMUSG00000022090;542.6326575182866;0.10033881347737195;0.12849731628912184;0.7808631057446163;0.4348830134819074;0.8731880908234245
ENSMUSG00000022091;1445.4413648554746;-0.005339504624838072;0.0899881824918266;-0.05933562026683944;0.952684790212441;0.9956863500057649
ENSMUSG00000022092;852.6462339632207;-0.1482550570974982;0.0743481833680536;-1.9940642848470913;0.04614502969140861;0.5777478473529906
ENSMUSG00000022094;447.8063005025351;-0.021541632298973976;0.10833986242017091;-0.19883385318904848;0.8423927136600324;0.9807226435272987
ENSMUSG00000022095;586.3410865346652;-0.1986049397798984;0.10280735728978882;-1.9318164090151604;0.0533821700280277;0.5995748113664066
ENSMUSG00000022096;630.2876292951325;0.012950173619554693;0.08747257388191175;0.14804838871024267;0.8823045803085621;0.9897334422704249
ENSMUSG00000022098;572.0083101527811;-0.12765685909326632;0.11609785564579284;-1.0995625921183185;0.2715227482613728;0.80269531995041
ENSMUSG00000022099;4076.220249968677;0.06928405700385153;0.08021769825430106;0.8637003867177989;0.38775250114775694;0.8543009315972137
ENSMUSG00000022100;1349.6039683567167;-0.08939045391596102;0.06609172296273541;-1.3525211616341455;0.17620865382659479;0.7433923384981662
ENSMUSG00000022102;21.742193475470117;-0.12082062975827688;0.30759044244137496;-0.3927970869293334;0.6944693563957597;
ENSMUSG00000022103;1820.2556525584503;-0.02916078423821196;0.09389360292922537;-0.3105726410370323;0.7561255286010089;0.9663356647807948
ENSMUSG00000022105;641.4534959985683;0.1987608852597107;0.09679675136146125;2.0533838425784765;0.04003536508441277;0.5599816034717413
ENSMUSG00000022106;624.9182607954604;-0.20158044587145235;0.087867338592678;-2.294145345700161;0.021782151433666835;0.4869323968747034
ENSMUSG00000022108;13656.498813413273;-0.02303601222431509;0.06254668897165941;-0.36830106602050444;0.7126487577369922;0.9546337740713875
ENSMUSG00000022109;422.2093304879154;-0.03235709274251958;0.08877882830772603;-0.3644685716099238;0.7155081384661387;0.9555323434002557
ENSMUSG00000022110;3802.8362708077657;-0.1316352602083405;0.08946004285161901;-1.4714419534391963;0.1411716346478987;0.7157867277641808
ENSMUSG00000022111;348.76656923906944;0.052774763748129665;0.09544585422398726;0.5529288220762387;0.5803121504843705;0.9214965490226616
ENSMUSG00000022112;152.96350380657734;0.2911236475184126;0.24219859420271453;1.2020038699099507;0.2293620287324024;0.7703847969504656
ENSMUSG00000022114;342.41675989083484;0.017945012352182522;0.09911402074890475;0.1810542264009688;0.8563250127673157;0.9836396158405682
ENSMUSG00000022119;813.1924845209155;-0.05278910575753887;0.05628817471725736;-0.9378365175759427;0.34832843127779445;0.8379156931525497
ENSMUSG00000022120;406.595198851373;-0.26489726966742744;0.13587048045615804;-1.9496307717326655;0.051220142989016594;0.5920596121807161
ENSMUSG00000022122;1616.8932744431543;-0.053430645050972655;0.08238244652465646;-0.6485683213472091;0.5166174369931309;0.9028547572371625
ENSMUSG00000022123;28.745401130892635;-0.296526776537188;0.3161059063204387;-0.938061487015041;0.34821281242280333;
ENSMUSG00000022124;1701.6038065358516;0.0167219323658828;0.08455641190258374;0.1977606663956828;0.8432323219925295;0.9809695465884869
ENSMUSG00000022125;714.2597097282691;0.04111001829242829;0.08796062279646259;0.4673684312985738;0.6402363045479769;0.9370242916624755
ENSMUSG00000022130;99.06897907583978;-0.06071485805049884;0.15621802652674946;-0.3886546220074194;0.697531654649175;
ENSMUSG00000022131;478.45879544269314;0.06562831391073039;0.0724871528538897;0.905378557811693;0.36526487127466545;0.84475566313112
ENSMUSG00000022132;36.65507921804197;1.6780295443209265;0.6228996553372184;2.6939002613711414;0.0070621294063591454;
ENSMUSG00000022136;1545.0342675738264;0.00024416580036614697;0.0812500812891379;0.003005114536405871;0.9976022691168281;0.999351325595935
ENSMUSG00000022139;6730.445160934955;-0.008441294019974581;0.039423468228242005;-0.21411850350415;0.8304546466904816;0.978057077537745
