,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000402,80.99712213931139,1.3806388869108277,0.8767254989856268,1.574767573782478,0.11531010370262053,0.5022483008432652,Egfl6
ENSMUSG00000000416,8.685960069461624,-0.44273458069308624,1.226068244728708,-0.3611010909030191,0.7180238777752317,0.8957352906712971,Cttnbp2
ENSMUSG00000000420,1619.660911631658,0.10356953482557703,0.25861788329322155,0.40047321363368227,0.6888080088745989,0.8838985617004945,Galnt1
ENSMUSG00000000439,415.1893839208436,0.4896949811923241,0.24719148281388212,1.9810350082370358,0.04758734776085422,0.3707037732222436,Mkrn2
ENSMUSG00000000441,1459.7082046060784,0.13462541900939606,0.13614002666628644,0.9888746337577629,0.32272448273384413,0.6931097013847858,Raf1
ENSMUSG00000000486,21.320819417309487,1.5002081480389011,0.6246872920721913,2.401534603117124,0.016326464863098557,0.24841134008454874,Septin1
ENSMUSG00000000489,51.769697505244054,-1.8113948391181256,0.7195713722639733,-2.5173247699098558,0.01182497736111609,0.22065461483486581,Pdgfb
ENSMUSG00000000530,31.660282013409166,-0.7243628711948861,0.6155816450771334,-1.1767129136933936,0.23931011177377648,0.629994134401821,Acvrl1
ENSMUSG00000000531,14.348407810889594,-2.497845142238062,1.1196967546827876,-2.230822882884667,0.025692863557662024,0.30091395325884385,Tamalin
ENSMUSG00000000532,2100.7346586767726,0.08694436927124682,0.28042012115744147,0.31005039478758384,0.7565226338025604,0.9129110302659207,Acvr1b
ENSMUSG00000000538,1319.7027095242977,0.12489513150188575,0.21801948892301773,0.5728622341004844,0.5667379771269685,0.8259035613197485,Tom1l2
ENSMUSG00000000544,31.939915033885296,0.32489289191516535,0.6190310298429569,0.5248410439095242,0.599693696501428,0.8394624543031939,Gpa33
ENSMUSG00000000552,160.15967062845172,-0.09592641819091999,0.4437775452637879,-0.21615879220274634,0.8288639732408326,0.9426739157335262,Zfp385a
ENSMUSG00000000555,40.49533218350432,-3.368669564077056,1.123298431604531,-2.9989088111386515,0.0027094838767837168,0.11900338395663218,Itga5
ENSMUSG00000000561,853.1133176715011,-0.3801025856666701,0.27937178558196246,-1.3605618222143447,0.17365220340416443,0.5756345411990197,Wdr77
ENSMUSG00000000563,3279.887661733848,-0.14348245018748107,0.11198094987937914,-1.2813112439395624,0.20008436507171257,0.6023734932215347,Atp5pb
ENSMUSG00000000567,388.9814966253723,-0.9522265868525255,0.4840162013285373,-1.967344448881742,0.04914351395686209,0.37284265274556744,Sox9
ENSMUSG00000000568,2451.034995175064,0.04118241062895785,0.24821710292068977,0.16591286476386133,0.8682255231967244,0.9583785702482361,Hnrnpd
ENSMUSG00000000579,321.16877370235875,1.024966048202993,0.4149820446694962,2.4699045690502244,0.01351491006172672,0.2331409291268413,Dynlt1c
ENSMUSG00000000581,672.1636943248213,-0.04275364486052985,0.10847466499935507,-0.39413484117036945,0.6934814890736554,0.8852740961749269,C1d
ENSMUSG00000000594,1102.5862172699656,0.42856170340455335,0.45968448612147256,0.9322953380926262,0.3511839163264464,0.7123754803137897,Gm2a
ENSMUSG00000000600,744.5842055504982,0.24376903804576874,0.2274240771391246,1.0718699669456953,0.28377844143393993,0.6634581947165061,Krit1
ENSMUSG00000000605,709.4706688713155,-0.22742255932373964,0.17481229382676594,-1.3009528926444327,0.19327457967986383,0.596268436247257,Clcn4
ENSMUSG00000000617,2.724984425318438,2.899770045420933,2.790526941696106,1.0391478405359627,0.29873598428396175,,Grm6
ENSMUSG00000000628,507.979946315837,-0.023898542796088194,0.4744385192004679,-0.05037226495935119,0.959825737675963,0.9888786692855549,Hk2
ENSMUSG00000000631,3799.1515547666936,0.04749916248865639,0.17298919525241632,0.27457878175193673,0.7836398696830379,0.9252242340274653,Myo18a
ENSMUSG00000000673,8.898129065595308,1.7991493140007178,1.2229496577854662,1.4711556624977038,0.1412490246137368,0.5371566438742847,Haao
ENSMUSG00000000682,10.126368363982943,-3.30180685643362,1.5757414993868368,-2.095398806034138,0.03613555558319943,0.3358514801503437,Cd52
ENSMUSG00000000693,18.437845965644915,-0.17287121291025143,0.9298877567624836,-0.18590546187221932,0.8525188989162107,0.9520602491074979,Loxl3
ENSMUSG00000000708,723.719804450536,-0.09946363985772845,0.2663483364767731,-0.3734344324181734,0.7088251365873803,0.8920450241017909,Kat2b
ENSMUSG00000000711,2415.9798681729058,0.2491150655861258,0.1991822294585891,1.2506892119003918,0.21104788792687346,0.6091774772758574,Rab5b
ENSMUSG00000000724,572.4563807923822,-5.988827829733422,2.762377366042539,-2.167997719411229,0.030158860057204192,0.3149060396232253,Cryba1
ENSMUSG00000000730,12.326150610757999,0.7695426521055546,0.711174761439665,1.0820725000810387,0.27922031414072956,0.6594993161873379,Dnmt3l
ENSMUSG00000000732,946.0877433114522,0.14963111928680692,0.3615409301903906,0.41387048268092325,0.6789689620849615,0.879556959518619,Icosl
ENSMUSG00000000738,778.7612087869549,0.23902543032289195,0.14971149116909574,1.5965737062422158,0.11036076389142169,0.49521153427516357,Spg7
ENSMUSG00000000739,45.719265383617795,0.2179880506217239,1.1010621055627157,0.19797979561772094,0.8430608716045144,0.9482151588693093,Sult5a1
ENSMUSG00000000740,22667.08633741127,0.07810274049154986,0.2046696550290459,0.3816039093849346,0.7027551840325383,0.8899077406299746,Rpl13
